,game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
22422,2018-11-17,Final,100,110,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22423,2018-11-10,Final,111,96,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22424,2018-11-07,Final,86,95,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22425,2018-11-02,Final,111,134,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22426,2018-11-01,Final,107,111,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22427,2018-10-19,Final,108,92,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22428,2018-10-16,Final,108,100,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22429,2018-10-05,Final,101,113,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22430,2018-04-27,Final,96,91,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22431,2018-04-23,Final,113,96,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22432,2018-04-21,Final,115,102,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22433,2018-04-09,Final,93,115,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22434,2018-04-07,Final,102,108,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22435,2018-04-01,Final,104,109,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22436,2018-03-29,Final,103,99,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22437,2018-03-20,Final,100,99,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22438,2018-03-18,Final,125,132,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22439,2018-03-13,Final,107,119,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22440,2018-03-03,Final,108,100,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22441,2018-03-02,Final,116,124,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22442,2018-02-28,Final,110,111,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22443,2018-02-24,Final,112,80,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22444,2018-02-22,Final,107,110,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22445,2018-02-14,Final,114,121,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22446,2018-02-08,Final,106,81,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22447,2018-02-06,Final,105,125,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22448,2018-02-01,Final,127,124,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22449,2018-01-30,Final,102,96,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22450,2018-01-27,Final,108,121,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22451,2018-01-20,Final,124,148,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22452,2018-01-13,Final,91,101,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22453,2018-01-10,Final,104,88,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22454,2018-01-07,Final,114,100,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22455,2018-01-04,Final,117,127,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22456,2018-01-03,Final,96,133,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22457,2017-12-23,Final,89,103,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22458,2017-12-16,Final,111,96,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22459,2017-12-15,Final,117,119,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22460,2017-12-13,Final,95,100,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22461,2017-12-09,Final,101,102,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22462,2017-12-07,Final,100,95,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22463,2017-11-29,Final,121,108,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22464,2017-11-25,Final,97,81,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22465,2017-11-20,Final,114,107,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22466,2017-11-17,Final,104,101,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22467,2017-11-09,Final,102,94,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22468,2017-11-07,Final,94,86,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22469,2017-11-05,Final,103,99,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22470,2017-10-31,Final,91,110,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22471,2017-10-28,Final,69,101,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22472,2017-10-27,Final,119,116,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22473,2017-10-21,Final,96,87,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22474,2017-10-10,Final,86,96,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22475,2017-04-25,Final,105,99,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22476,2017-04-19,Final,115,111,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22477,2017-04-16,Final,118,87,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22478,2017-04-11,Final,98,100,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22479,2017-04-09,Final,105,106,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22480,2017-04-07,Final,120,99,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22481,2017-04-05,Final,100,103,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22482,2017-03-29,Final,106,114,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22483,2017-03-27,Final,91,92,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22484,2017-03-26,Final,137,125,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22485,2017-03-16,Final,102,123,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22486,2017-03-14,Final,104,122,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22487,2017-03-05,Final,104,89,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22488,2017-03-03,Final,118,111,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22489,2017-03-02,Final,114,109,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22490,2017-02-13,Final,120,98,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22491,2017-02-06,Final,93,90,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22492,2017-01-31,Final,108,94,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22493,2017-01-29,Final,107,91,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22494,2017-01-25,Final,105,114,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22495,2017-01-23,Final,95,97,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22496,2017-01-18,Final,121,100,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22497,2017-01-16,Final,120,98,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22498,2017-01-15,Final,118,122,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22499,2017-01-13,Final,96,86,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22500,2017-01-09,Final,94,109,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22501,2017-01-05,Final,118,116,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22502,2017-01-04,Final,123,112,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22503,2017-01-02,Final,98,94,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22504,2016-12-29,Final,114,80,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22505,2016-12-27,Final,94,106,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22506,2016-12-23,Final,112,117,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22507,2016-12-21,Final,110,121,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22508,2016-12-14,Final,109,89,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22509,2016-12-13,Final,114,95,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22510,2016-12-05,Final,99,102,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22511,2016-11-28,Final,103,112,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22512,2016-11-25,Final,129,132,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22513,2016-11-23,Final,116,101,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22514,2016-11-22,Final,111,109,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22515,2016-11-14,Final,104,88,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22516,2016-11-03,Final,122,96,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22517,2016-11-02,Final,83,85,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22518,2016-10-26,Final,97,103,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22519,2016-10-11,Final,114,109,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22520,2016-05-30,Final,96,88,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22521,2016-05-26,Final,120,111,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22522,2016-05-18,Final,118,91,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22523,2016-05-16,Final,102,108,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22524,2016-05-10,Final,91,95,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22525,2016-05-02,Final,97,98,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22526,2016-04-30,Final,124,92,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22527,2016-04-23,Final,108,119,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22528,2016-04-21,Final,102,131,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22529,2016-04-12,Final,102,98,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22530,2016-04-09,Final,114,112,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22531,2016-04-06,Final,120,115,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22532,2016-04-05,Final,102,124,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22533,2016-04-03,Final,118,110,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22534,2016-03-29,Final,88,82,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22535,2016-03-28,Final,100,119,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22536,2016-03-19,Final,111,115,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22537,2016-03-18,Final,97,111,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22538,2016-03-16,Final,109,130,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22539,2016-03-12,Final,93,85,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22540,2016-03-06,Final,96,104,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22541,2016-03-03,Final,121,106,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22542,2016-03-02,Final,103,98,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22543,2016-02-29,Final,116,131,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22544,2016-02-25,Final,123,119,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22545,2016-02-24,Final,103,116,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22546,2016-02-08,Final,106,122,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22547,2016-02-06,Final,116,108,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22548,2016-01-27,Final,123,126,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22549,2016-01-26,Final,122,128,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22550,2016-01-24,Final,116,106,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22551,2016-01-22,Final,106,109,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22552,2016-01-19,Final,104,110,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22553,2016-01-12,Final,96,101,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22554,2016-01-10,Final,115,110,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22555,2016-01-08,Final,113,117,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22556,2016-01-02,Final,90,109,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22557,2015-12-23,Final,85,120,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22558,2015-12-21,Final,99,100,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22559,2015-12-17,Final,104,100,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22560,2015-12-11,Final,90,94,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22561,2015-12-08,Final,88,125,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22562,2015-12-03,Final,97,95,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22563,2015-11-30,Final,106,100,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22564,2015-11-23,Final,89,111,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22565,2015-11-16,Final,122,114,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22566,2015-11-10,Final,101,125,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22567,2015-11-05,Final,104,98,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22568,2015-11-02,Final,110,105,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22569,2015-10-30,Final,136,139,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22570,2015-10-20,Final,102,113,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22571,2015-10-16,Final,94,78,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22572,2015-10-07,Final,99,122,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22573,2015-04-15,Final,113,138,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22574,2015-04-12,Final,116,104,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22575,2015-04-03,Final,100,92,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22576,2015-03-29,Final,97,109,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22577,2015-03-28,Final,94,89,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22578,2015-03-25,Final,130,91,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22579,2015-03-16,Final,119,115,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22580,2015-03-05,Final,108,105,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22581,2015-03-01,Final,101,108,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22582,2015-02-27,Final,115,112,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22583,2015-02-26,Final,117,113,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22584,2015-02-21,Final,103,110,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22585,2015-02-09,Final,114,124,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22586,2015-02-04,Final,91,102,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22587,2015-01-31,Final,85,74,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22588,2015-01-28,Final,100,92,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22589,2015-01-25,Final,108,98,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22590,2015-01-23,Final,103,93,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22591,2015-01-21,Final,103,105,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22592,2015-01-20,Final,86,94,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22593,2015-01-18,Final,99,127,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22594,2015-01-15,Final,112,101,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22595,2015-01-07,Final,104,83,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22596,2015-01-05,Final,117,91,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22597,2014-12-28,Final,112,107,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22598,2014-12-25,Final,106,114,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22599,2014-12-19,Final,103,104,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22600,2014-12-18,Final,114,109,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22601,2014-12-16,Final,92,104,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22602,2014-12-12,Final,92,111,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22603,2014-12-07,Final,94,96,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22604,2014-12-05,Final,91,103,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22605,2014-12-02,Final,112,104,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22606,2014-11-19,Final,107,100,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22607,2014-11-18,Final,98,81,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22608,2014-11-12,Final,94,109,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22609,2014-11-11,Final,85,78,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22610,2014-11-04,Final,100,88,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22611,2014-11-03,Final,116,85,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22612,2014-10-30,Final,93,90,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22613,2014-10-29,Final,106,89,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22614,2014-10-16,Final,120,86,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22615,2014-10-10,Final,109,118,0,Oklahoma City,Thunder,Oklahoma City,Thunder
22616,2014-10-08,Final,114,101,1,Oklahoma City,Thunder,Oklahoma City,Thunder
22617,2020-12-12,Final,107,105,1,Denver,Nuggets,Denver,Nuggets
22618,2020-09-26,Final,117,107,1,Denver,Nuggets,Denver,Nuggets
22619,2020-09-20,Final,105,103,1,Denver,Nuggets,Denver,Nuggets
22620,2020-09-18,Final,126,114,1,Denver,Nuggets,Denver,Nuggets
22621,2020-09-15,Final,89,104,0,Denver,Nuggets,Denver,Nuggets
22622,2020-09-11,Final,105,111,0,Denver,Nuggets,Denver,Nuggets
22623,2020-09-05,Final,101,110,0,Denver,Nuggets,Denver,Nuggets
22624,2020-09-03,Final,120,97,1,Denver,Nuggets,Denver,Nuggets
22625,2020-08-30,Final,107,119,0,Denver,Nuggets,Denver,Nuggets
22626,2020-08-23,Final,129,127,1,Denver,Nuggets,Denver,Nuggets
22627,2020-08-21,Final,124,87,1,Denver,Nuggets,Denver,Nuggets
22628,2020-08-14,Final,117,109,1,Denver,Nuggets,Denver,Nuggets
22629,2020-08-10,Final,124,121,1,Denver,Nuggets,Denver,Nuggets
22630,2020-08-05,Final,126,132,0,Denver,Nuggets,Denver,Nuggets
22631,2020-08-03,Final,113,121,0,Denver,Nuggets,Denver,Nuggets
22632,2020-07-25,Final,119,104,1,Denver,Nuggets,Denver,Nuggets
22633,2020-03-11,Final,113,97,1,Denver,Nuggets,Denver,Nuggets
22634,2020-03-07,Final,104,102,1,Denver,Nuggets,Denver,Nuggets
22635,2020-03-05,Final,112,114,0,Denver,Nuggets,Denver,Nuggets
22636,2020-02-28,Final,132,103,1,Denver,Nuggets,Denver,Nuggets
22637,2020-02-21,Final,113,101,1,Denver,Nuggets,Denver,Nuggets
22638,2020-02-08,Final,108,117,0,Denver,Nuggets,Denver,Nuggets
22639,2020-02-05,Final,95,98,0,Denver,Nuggets,Denver,Nuggets
22640,2020-02-02,Final,128,123,1,Denver,Nuggets,Denver,Nuggets
22641,2020-01-31,Final,115,127,0,Denver,Nuggets,Denver,Nuggets
22642,2020-01-28,Final,104,96,1,Denver,Nuggets,Denver,Nuggets
22643,2020-01-24,Final,106,113,0,Denver,Nuggets,Denver,Nuggets
22644,2020-01-22,Final,121,105,1,Denver,Nuggets,Denver,Nuggets
22645,2020-01-20,Final,100,107,0,Denver,Nuggets,Denver,Nuggets
22646,2020-01-16,Final,131,134,0,Denver,Nuggets,Denver,Nuggets
22647,2020-01-08,Final,106,107,0,Denver,Nuggets,Denver,Nuggets
22648,2020-01-06,Final,115,123,0,Denver,Nuggets,Denver,Nuggets
22649,2020-01-04,Final,128,114,1,Denver,Nuggets,Denver,Nuggets
22650,2020-01-02,Final,116,124,0,Denver,Nuggets,Denver,Nuggets
22651,2019-12-31,Final,130,104,1,Denver,Nuggets,Denver,Nuggets
22652,2019-12-23,Final,111,113,0,Denver,Nuggets,Denver,Nuggets
22653,2019-12-22,Final,104,128,0,Denver,Nuggets,Denver,Nuggets
22654,2019-12-10,Final,97,92,1,Denver,Nuggets,Denver,Nuggets
22655,2019-12-08,Final,105,102,1,Denver,Nuggets,Denver,Nuggets
22656,2019-12-06,Final,108,95,1,Denver,Nuggets,Denver,Nuggets
22657,2019-12-05,Final,92,129,0,Denver,Nuggets,Denver,Nuggets
22658,2014-04-15,Final,117,105,1,Denver,Nuggets,Denver,Nuggets
22659,2014-04-10,Final,99,100,0,Denver,Nuggets,Denver,Nuggets
22660,2014-04-06,Final,130,125,1,Denver,Nuggets,Denver,Nuggets
22661,2014-04-04,Final,100,92,1,Denver,Nuggets,Denver,Nuggets
22662,2014-03-26,Final,108,103,1,Denver,Nuggets,Denver,Nuggets
22663,2014-03-24,Final,117,96,1,Denver,Nuggets,Denver,Nuggets
22664,2014-03-21,Final,122,106,1,Denver,Nuggets,Denver,Nuggets
22665,2014-03-15,Final,97,92,1,Denver,Nuggets,Denver,Nuggets
22666,2014-03-14,Final,107,111,0,Denver,Nuggets,Denver,Nuggets
22667,2014-03-12,Final,112,120,0,Denver,Nuggets,Denver,Nuggets
22668,2014-03-10,Final,105,98,1,Denver,Nuggets,Denver,Nuggets
22669,2014-03-09,Final,111,107,1,Denver,Nuggets,Denver,Nuggets
22670,2014-03-01,Final,102,96,1,Denver,Nuggets,Denver,Nuggets
22671,2014-02-21,Final,117,89,1,Denver,Nuggets,Denver,Nuggets
22672,2014-02-20,Final,90,101,0,Denver,Nuggets,Denver,Nuggets
22673,2014-02-12,Final,117,90,1,Denver,Nuggets,Denver,Nuggets
22674,2014-02-10,Final,119,80,1,Denver,Nuggets,Denver,Nuggets
22675,2014-02-08,Final,126,109,1,Denver,Nuggets,Denver,Nuggets
22676,2014-02-07,Final,117,90,1,Denver,Nuggets,Denver,Nuggets
22677,2014-01-26,Final,117,125,0,Denver,Nuggets,Denver,Nuggets
22678,2014-01-23,Final,110,105,1,Denver,Nuggets,Denver,Nuggets
22679,2014-01-19,Final,117,103,1,Denver,Nuggets,Denver,Nuggets
22680,2014-01-15,Final,116,123,0,Denver,Nuggets,Denver,Nuggets
22681,2014-01-13,Final,118,103,1,Denver,Nuggets,Denver,Nuggets
22682,2014-01-05,Final,115,137,0,Denver,Nuggets,Denver,Nuggets
22683,2013-12-28,Final,120,99,1,Denver,Nuggets,Denver,Nuggets
22684,2013-12-27,Final,105,89,1,Denver,Nuggets,Denver,Nuggets
22685,2013-12-21,Final,112,91,1,Denver,Nuggets,Denver,Nuggets
22686,2013-12-09,Final,74,75,0,Denver,Nuggets,Denver,Nuggets
22687,2013-12-07,Final,92,103,0,Denver,Nuggets,Denver,Nuggets
22688,2013-12-06,Final,106,98,1,Denver,Nuggets,Denver,Nuggets
22689,2013-12-04,Final,98,88,1,Denver,Nuggets,Denver,Nuggets
22690,2013-12-03,Final,87,111,0,Denver,Nuggets,Denver,Nuggets
22691,2013-12-01,Final,98,112,0,Denver,Nuggets,Denver,Nuggets
22692,2013-11-27,Final,110,117,0,Denver,Nuggets,Denver,Nuggets
22693,2013-11-25,Final,96,110,0,Denver,Nuggets,Denver,Nuggets
22694,2013-11-18,Final,115,113,1,Denver,Nuggets,Denver,Nuggets
22695,2013-11-16,Final,122,111,1,Denver,Nuggets,Denver,Nuggets
22696,2013-11-11,Final,81,100,0,Denver,Nuggets,Denver,Nuggets
22697,2013-11-08,Final,114,103,1,Denver,Nuggets,Denver,Nuggets
22698,2013-10-30,Final,90,88,1,Denver,Nuggets,Denver,Nuggets
22699,2013-10-25,Final,94,89,1,Denver,Nuggets,Denver,Nuggets
22700,2013-10-19,Final,118,111,1,Denver,Nuggets,Denver,Nuggets
22701,2013-10-15,Final,109,81,1,Denver,Nuggets,Denver,Nuggets
22702,2013-10-08,Final,90,88,1,Denver,Nuggets,Denver,Nuggets
22703,2013-10-06,Final,88,97,0,Denver,Nuggets,Denver,Nuggets
22704,2013-05-02,Final,92,88,1,Denver,Nuggets,Denver,Nuggets
22705,2013-04-28,Final,115,101,1,Denver,Nuggets,Denver,Nuggets
22706,2013-04-26,Final,110,108,1,Denver,Nuggets,Denver,Nuggets
22707,2013-04-15,Final,111,112,0,Denver,Nuggets,Denver,Nuggets
22708,2013-04-12,Final,108,105,1,Denver,Nuggets,Denver,Nuggets
22709,2013-04-03,Final,96,113,0,Denver,Nuggets,Denver,Nuggets
22710,2013-03-27,Final,100,99,1,Denver,Nuggets,Denver,Nuggets
22711,2013-03-25,Final,110,86,1,Denver,Nuggets,Denver,Nuggets
